terms_conditions,type_independent_activity_id,incomes,extra_incomes,familiar_debts,is_tax_return,region_id,name,name.1,viability,is_selected,has_region_id,has_date_exp_token,year_exp_token,month_exp_token,day_exp_token,year_birth,month_birth,day_birth,has_extra_incomes,has_familiar_debts,age,age_section
1,1,15.201805169084134,0.0,12.206077645517674,1,13.0,"wholesale and retail, auto repair",independent,1,0,True,True,2022,12,22,1991,11,16,1,0,31,less 40
1,1,17.72753358339242,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2022,12,28,1961,3,6,1,1,61,more 40
1,1,18.575957189867125,0.0,12.611541086966115,1,26.0,"wholesale and retail, auto repair",independent,0,0,True,True,2022,12,26,1956,2,6,1,0,66,more 40
1,1,14.151983508870947,0.0,0.0,0,26.0,"wholesale and retail, auto repair",independent,1,0,True,True,2022,12,26,1985,12,16,1,1,37,less 40
1,1,15.76142084987672,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2022,12,28,1963,10,21,1,1,59,more 40
1,1,15.150511887854474,0.0,0.0,0,37.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,1,2,1990,7,4,1,1,32,less 40
1,1,15.607270193858982,0.0,0.0,1,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,7,1981,12,17,1,1,41,more 40
1,1,14.220976332738882,0.0,0.0,0,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,11,1974,1,20,1,1,48,more 40
1,1,16.811242881518265,0.0,0.0,1,12.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,12,1977,1,25,1,1,45,more 40
0,1,16.52356082573315,0.0,12.206077645517674,0,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,1,12,2000,1,4,1,0,22,less 40
1,1,16.270301669728788,0.0,14.508658238524095,1,7.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,12,1975,2,16,1,0,47,more 40
1,1,16.118095750958314,0.0,0.0,0,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,16,1962,9,26,1,1,60,more 40
0,1,17.370858648025116,0.0,14.220976332738882,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,1,16,1982,10,17,1,0,40,more 40
1,1,16.906553056777135,0.0,11.51293546492023,1,2.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,1,16,1960,9,13,1,0,62,more 40
1,1,15.434898999271326,0.0,12.899222326086994,1,2.0,"wholesale and retail, auto repair",independent,1,1,True,True,2023,1,16,1977,8,16,1,0,45,more 40
0,1,16.705882371415992,0.0,16.705882371415992,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,1,16,1977,3,14,1,0,45,more 40
0,1,15.573368647930426,0.0,12.429220196836383,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,1,16,1988,9,23,1,0,34,less 40
1,1,15.607270193858982,0.0,0.0,0,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,19,1984,9,11,1,1,38,less 40
0,1,18.712172448033737,0.0,15.201805169084134,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,1,19,1988,3,9,1,0,34,less 40
1,1,15.894952224644102,0.0,0.0,1,12.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,23,1990,9,25,1,1,32,less 40
0,1,16.811242881518265,0.0,13.122365377402328,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,1,23,1983,3,22,1,0,39,less 40
1,1,16.118095750958314,0.0,12.611541086966115,1,1.0,"wholesale and retail, auto repair",independent,1,1,True,True,2023,1,24,1996,4,11,1,0,26,less 40
0,1,16.588099342704055,0.0,12.899222326086994,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,1,24,1988,1,21,1,0,34,less 40
1,1,15.894952224644102,0.0,0.0,1,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,25,1992,11,28,1,1,30,less 40
1,1,16.52356082573315,0.0,0.0,1,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,26,1988,11,29,1,1,34,less 40
1,1,16.648723960844016,0.0,0.0,1,26.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,26,1973,6,7,1,1,49,more 40
1,1,17.073607134447293,0.0,14.731801689838349,1,12.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,2,1976,3,30,1,0,46,more 40
1,1,15.201805169084134,0.0,13.710151153416941,0,26.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,27,1964,7,8,1,0,58,more 40
1,1,15.76142084987672,0.0,0.0,0,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,30,1997,11,16,1,1,25,less 40
1,1,14.914123179965662,0.0,0.0,1,6.0,"wholesale and retail, auto repair",independent,1,1,True,True,2023,4,13,1993,11,27,1,1,29,less 40
0,1,18.826145858727198,0.0,13.304686600863562,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,4,13,1961,6,16,1,0,61,more 40
1,1,15.58434269308067,0.0,12.206077645517674,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,1,31,1983,6,4,1,0,39,less 40
1,1,18.331849541174712,0.0,13.122365377402328,1,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,1,31,1977,4,22,1,0,45,more 40
1,1,18.812722838485147,0.0,11.51293546492023,1,-1,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,1,1994,1,1,1,0,28,less 40
1,1,16.454567959008102,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,2,1971,1,4,1,1,51,more 40
1,1,16.300417291085605,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,2,1989,3,24,1,1,33,less 40
0,1,15.894952224644102,0.0,12.206077645517674,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,2,1996,7,10,1,0,26,less 40
0,1,17.70128732454955,0.0,14.508658238524095,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,2,1992,11,2,1,0,30,less 40
1,1,16.012735246411598,0.0,13.815511557963774,1,2.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,2,1983,10,3,1,0,39,less 40
0,1,18.064005814299346,0.0,15.607270193858982,0,1.0,"wholesale and retail, auto repair",independent,1,1,True,False,2023,2,2,1986,8,9,1,0,36,less 40
0,1,15.40678470343667,0.0,12.611541086966115,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,2,1994,8,23,1,0,28,less 40
0,1,14.508658238524095,0.0,12.206077645517674,0,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,2,2000,2,8,1,0,22,less 40
1,1,15.424948670398354,0.0,13.527829818844937,0,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,6,1977,11,19,1,0,45,more 40
1,1,14.508658238524095,0.0,13.527829818844937,0,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,6,2000,7,19,1,0,22,less 40
0,1,16.208119244996876,0.0,12.611541086966115,0,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,6,1986,9,6,1,0,36,less 40
1,1,14.914123179965662,0.0,0.0,0,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,7,1973,5,12,1,1,49,more 40
0,1,15.894952224644102,0.0,12.206077645517674,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,7,1996,7,10,1,0,26,less 40
0,1,15.187114541940488,0.0,13.122365377402328,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,7,1988,8,18,1,0,34,less 40
0,1,15.76142084987672,0.0,12.611541086966115,1,0.0,"wholesale and retail, auto repair",independent,0,0,False,False,2023,2,7,1983,4,8,1,0,39,less 40
1,1,15.76142084987672,0.0,0.0,0,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,7,1975,6,1,1,1,47,more 40
1,1,16.559571260898196,0.0,0.0,1,13.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,8,1987,5,17,1,1,35,less 40
1,1,15.76142084987672,0.0,0.0,0,13.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,10,1994,8,23,1,1,28,less 40
0,1,16.85046359274847,0.0,13.122365377402328,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,10,1970,11,4,1,0,52,more 40
0,1,15.35880888156902,0.0,12.611541086966115,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,10,1992,12,9,1,0,30,less 40
1,1,15.501909696719672,0.0,11.51293546492023,1,13.0,"wholesale and retail, auto repair",independent,0,1,True,True,2023,2,13,1996,11,5,1,0,26,less 40
0,1,15.84106161969861,0.0,12.429220196836383,1,0.0,"wholesale and retail, auto repair",independent,0,1,False,False,2023,2,13,1973,10,8,1,0,49,more 40
0,1,18.36938746009113,0.0,13.122365377402328,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,13,1970,9,27,1,0,52,more 40
1,1,17.216707972959764,0.0,12.611541086966115,0,13.0,"wholesale and retail, auto repair",independent,0,1,True,True,2023,2,14,2000,1,20,1,0,22,less 40
1,1,14.914123179965662,0.0,0.0,0,26.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,14,1976,8,17,1,1,46,more 40
0,1,19.324898898640836,0.0,13.122365377402328,0,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,14,1986,4,13,1,0,36,less 40
1,1,15.424948670398354,0.0,0.0,0,12.0,"wholesale and retail, auto repair",independent,1,1,True,True,2023,2,16,1977,5,8,1,1,45,more 40
1,1,16.300417291085605,0.0,0.0,1,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,16,1964,7,15,1,1,58,more 40
0,1,19.622452378480585,0.0,14.914123179965662,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,16,1972,11,16,1,0,50,more 40
0,1,19.622452378480585,0.0,14.914123179965662,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,16,1972,11,16,1,0,50,more 40
1,1,16.118095750958314,0.0,12.611541086966115,1,13.0,"wholesale and retail, auto repair",independent,0,1,True,True,2023,2,16,1981,4,1,1,0,41,more 40
0,1,16.1503081135926,0.0,0.0,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,16,1992,2,15,1,1,30,less 40
0,1,17.87595358575207,0.0,12.206077645517674,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,16,1999,11,5,1,0,23,less 40
0,1,18.400478046838927,0.0,13.122365377402328,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,16,1994,10,3,1,0,28,less 40
1,1,15.607270193858982,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,21,1969,5,23,1,1,53,more 40
1,1,16.52356082573315,0.0,13.815511557963774,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,21,1988,2,3,1,0,34,less 40
1,1,15.76142084987672,0.0,13.122365377402328,1,13.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,22,1979,12,14,1,0,43,more 40
0,1,16.380459992348886,0.0,12.611541086966115,0,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,22,1993,7,27,1,0,29,less 40
0,1,18.36938746009113,0.0,13.122365377402328,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,22,1985,2,5,1,0,37,less 40
1,1,15.76142084987672,0.0,0.0,1,13.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,22,1974,12,24,1,1,48,more 40
1,1,15.424948670398354,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,23,1958,3,2,1,1,64,more 40
1,1,16.811242881518265,0.0,13.122365377402328,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,23,1989,1,23,1,0,33,less 40
1,1,16.52356082573315,0.0,12.611541086966115,1,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,23,2001,5,11,1,0,21,less 40
0,1,18.143816282922888,0.0,14.508658238524095,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,23,1969,8,27,1,0,53,more 40
0,1,15.068273812173887,0.0,12.611541086966115,0,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,23,1998,2,14,1,0,24,less 40
1,1,15.894952224644102,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,24,1989,6,1,1,1,33,less 40
1,1,17.034386422832473,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,24,1984,5,12,1,1,38,less 40
1,1,15.424948670398354,0.0,12.206077645517674,0,13.0,"wholesale and retail, auto repair",independent,1,1,True,True,2023,2,24,1980,12,18,1,0,42,more 40
1,1,13.963931425151141,0.0,0.0,1,2.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,25,1960,2,9,1,1,62,more 40
1,1,14.508658238524095,0.0,0.0,0,13.0,"wholesale and retail, auto repair",independent,1,1,True,True,2023,2,27,1980,10,25,1,1,42,more 40
1,1,17.885373458261014,0.0,13.815511557963774,1,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,27,1982,1,31,1,0,40,more 40
1,1,18.603002309079653,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,27,1980,10,17,1,1,42,more 40
1,1,17.72753358339242,0.0,0.0,0,2.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,27,1991,5,27,1,1,31,less 40
1,1,14.914123179965662,0.0,0.0,0,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,27,1980,9,27,1,1,42,more 40
0,1,17.096421811345913,0.0,12.611541086966115,0,1.0,"wholesale and retail, auto repair",independent,1,1,True,False,2023,2,27,1974,6,3,1,0,48,more 40
1,1,15.76142084987672,0.0,0.0,1,37.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,2,28,1991,2,3,1,1,31,less 40
0,1,15.42104365652616,0.0,12.206077645517674,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,28,1975,8,16,1,0,47,more 40
1,1,17.216707972959764,0.0,0.0,1,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,2,28,1959,3,20,1,1,63,more 40
0,1,18.22222981742365,0.0,12.429220196836383,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,28,1982,9,27,1,0,40,more 40
0,1,17.247366492907112,0.0,14.220976332738882,1,2.0,"wholesale and retail, auto repair",independent,1,1,True,False,2023,2,28,1979,8,24,1,0,43,more 40
0,1,16.34323728477552,0.0,12.611541086966115,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,2,28,1991,10,21,1,0,31,less 40
1,1,16.118095750958314,0.0,11.51293546492023,1,13.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,3,1977,10,29,1,0,45,more 40
1,1,15.319588176962746,0.0,0.0,1,2.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,4,1998,10,30,1,1,24,less 40
1,1,16.588099342704055,0.0,11.51293546492023,1,2.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,4,1987,1,5,1,0,35,less 40
1,1,15.607270193858982,0.0,0.0,1,2.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,3,5,1993,12,19,1,1,29,less 40
1,1,14.80876270134486,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,6,1992,4,8,1,1,30,less 40
1,1,16.380459992348886,0.0,0.0,1,26.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,3,6,1979,12,31,1,1,43,more 40
0,1,17.070081696754297,0.0,11.51293546492023,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,6,1978,2,25,1,0,44,more 40
0,1,17.07006239788306,0.0,11.51293546492023,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,6,1978,5,19,1,0,44,more 40
0,1,19.10246953656186,0.0,13.815511557963774,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,6,1975,4,20,1,0,47,more 40
0,1,18.5271053922202,0.0,13.815511557963774,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,6,1979,10,30,1,0,43,more 40
0,1,18.433145386520543,0.0,13.710151153416941,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,6,1978,8,19,1,0,44,more 40
1,1,15.894952224644102,0.0,0.0,1,7.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,3,7,1995,12,19,1,1,27,less 40
0,1,16.705882371415992,0.0,12.206077645517674,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,7,1990,3,16,1,0,32,less 40
0,1,16.254954862745283,0.0,13.592368256649284,1,1.0,"wholesale and retail, auto repair",independent,1,1,True,True,2023,3,7,1996,10,21,1,0,26,less 40
0,1,19.00846741441004,0.0,13.815511557963774,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,7,1970,12,14,1,0,52,more 40
0,1,16.759949589762293,0.0,13.815511557963774,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,7,2000,1,16,1,0,22,less 40
1,1,16.811242881518265,0.0,0.0,1,37.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,3,9,1972,11,26,1,1,50,more 40
1,1,16.300417291085605,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,3,9,1975,3,23,1,1,47,more 40
1,1,18.45565274216234,0.0,0.0,0,26.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,3,10,1967,11,8,1,1,55,more 40
0,1,17.216707972959764,0.0,13.122365377402328,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,10,1990,2,27,1,0,32,less 40
1,1,16.431153102862122,0.0,0.0,1,2.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,13,1991,11,29,1,1,31,less 40
0,1,18.258644062860014,0.0,13.592368256649284,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,13,1986,2,28,1,0,36,less 40
0,1,15.76142084987672,0.0,12.611541086966115,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,13,1958,6,19,1,0,64,more 40
1,1,14.731801689838349,0.0,0.0,0,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,16,1982,3,2,1,1,40,more 40
1,1,16.118095750958314,0.0,0.0,1,12.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,17,1976,10,24,1,1,46,more 40
1,1,14.346139397261565,0.0,0.0,0,26.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,21,2001,12,21,1,1,21,less 40
1,1,14.731801689838349,0.0,0.0,0,26.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,21,2000,11,11,1,1,22,less 40
1,1,17.034386422832473,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,3,22,1992,3,1,1,1,30,less 40
1,1,15.201805169084134,0.0,0.0,0,13.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,24,1990,3,22,1,1,32,less 40
1,1,17.216707972959764,0.0,15.319588176962746,1,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,23,1982,3,10,1,0,40,more 40
1,1,15.424948670398354,0.0,0.0,0,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,3,23,1976,12,25,1,1,46,more 40
1,1,17.457257680444705,0.0,13.122365377402328,1,1.0,"wholesale and retail, auto repair",independent,1,1,True,True,2023,3,24,1989,5,1,1,0,33,less 40
0,1,15.963194806494583,0.0,12.206077645517674,1,26.0,"wholesale and retail, auto repair",independent,1,1,True,False,2023,3,24,1973,11,3,1,0,49,more 40
0,1,15.684671403465474,0.0,12.206077645517674,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,24,2002,2,19,1,0,20,less 40
1,1,15.201805169084134,0.0,11.51293546492023,1,13.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,25,1998,1,5,1,0,24,less 40
0,1,17.13151312986084,0.0,13.122365377402328,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,25,1979,8,18,1,0,43,more 40
1,1,16.811242881518265,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,25,1954,12,28,1,1,68,more 40
0,1,17.713434659296894,0.0,13.122365377402328,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,25,1980,1,26,1,0,42,more 40
1,1,15.894952224644102,0.0,13.592368256649284,1,1.0,"wholesale and retail, auto repair",independent,1,1,True,True,2023,3,27,2000,4,25,1,0,22,less 40
0,1,16.702577416246516,0.0,12.611541086966115,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,27,1960,7,6,1,0,62,more 40
0,1,17.909855136853043,0.0,12.206077645517674,1,0.0,"wholesale and retail, auto repair",independent,1,1,False,False,2023,3,27,1972,8,17,1,0,50,more 40
1,1,16.213405921671733,0.0,15.424948670398354,1,1.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,4,11,1982,1,2,1,0,40,more 40
1,1,15.76142084987672,0.0,13.815511557963774,1,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,3,29,2000,11,17,1,0,22,less 40
1,1,15.424948670398354,0.0,0.0,0,12.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,3,30,1975,7,21,1,1,47,more 40
1,1,15.894952224644102,0.0,11.51293546492023,1,13.0,"wholesale and retail, auto repair",independent,0,1,True,True,2023,3,30,1984,7,15,1,0,38,less 40
1,1,16.454567959008102,0.0,0.0,1,1.0,"wholesale and retail, auto repair",independent,1,0,True,True,2023,4,1,1997,2,18,1,1,25,less 40
1,1,15.894952224644102,0.0,0.0,1,13.0,"wholesale and retail, auto repair",independent,0,0,True,True,2023,4,5,1975,12,23,1,1,47,more 40
